year,make,model,body_styles,trims,image_sources
1993,Dodge,Daytona,['Hatchback'],"{'Hatchback': {'ES Hatchback 2D': {'Horsepower': '141 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, 'IROC R/T Hatchback 2D': {'Horsepower': '224 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, 'Hatchback 2D': {'Horsepower': '100 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, 'IROC Hatchback 2D': {'Horsepower': '141 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Daytona-Side_DODAYIROC932_505x158.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Dynasty,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '141 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'LE Sedan 4D': {'Horsepower': '141 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Dynasty-RearSide_DODYNLE933_505x285.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Grand Caravan Passenger,['Van/Minivan'],"{'Van/Minivan': {'LE Minivan': {'Horsepower': '150 @ 4800 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}, 'ES Minivan': {'Horsepower': '150 @ 4800 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}, 'SE Minivan': {'Horsepower': '150 @ 4800 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}, 'Minivan': {'Horsepower': '142 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGCVSE921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Intrepid,['Sedan'],"{'Sedan': {'ES Sedan 4D': {'Horsepower': '214 @ 5800 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '153 @ 5300 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Intrepid-FrontSide_DOINT931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Ram 50 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '116 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '116 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 3'}, 'SE Short Bed': {'Horsepower': '116 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Ram%2050%20Regular%20Cab-FrontSide_DTR50R921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Ram Van B150,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '180 @ 4800 rpm HP', 'Engine': 'V6, 3.9 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Ram%20Van%20B150-Front_DT1VN951_375x252.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Ram Van B250,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': 'V8, 5.2 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Ram%20Van%20B250-Front_DT1VN951_375x252.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Ram Van B350,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '230 @ 4000 rpm HP', 'Engine': 'V8, 5.9 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Ram%20Van%20B350-Front_DT1VN951_375x252.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Ram Wagon B150,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': 'V8, 5.2 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 12'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Ram%20Wagon%20B150-RearSide_DTRWG923_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Ram Wagon B250,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': 'V8, 5.2 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 12'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Ram%20Wagon%20B250-RearSide_DTRWG923_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Ram Wagon B350,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '230 @ 4000 rpm HP', 'Engine': 'V8, 5.9 Liter', 'Combined Fuel Economy': '11 MPG', 'Seating': 'Seats 15'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Ram%20Wagon%20B350-RearSide_DTRWG923_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Ramcharger,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': 'V8, 5.2 Liter', 'Combined Fuel Economy': '11 MPG', 'Seating': 'Seats 6'}, 'S Sport Utility 2D': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': 'V8, 5.2 Liter', 'Combined Fuel Economy': '11 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Ramcharger-FrontSide_DTRCG921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Shadow,"['Hatchback', 'Convertible']","{'Convertible': {'Highline Convertible 2D': {'Horsepower': '100 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'ES Convertible 2D': {'Horsepower': '141 @ 5200 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'ES Hatchback 2D': {'Horsepower': '141 @ 5200 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'ES Hatchback Sedan 4D': {'Horsepower': '100 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'Hatchback Sedan 4D': {'Horsepower': '93 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'Hatchback 2D': {'Horsepower': '93 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Shadow-FrontSide_DOSHDCONV921_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Shadow-Side_DOSHDES932_505x176.jpg?interpolation=high-quality&downsize=391:*'}"
1993,Dodge,Spirit,['Sedan'],"{'Sedan': {'ES Sedan 4D': {'Horsepower': '141 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Highline Sedan 4D': {'Horsepower': '100 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Spirit-RearSide_DOSPIES933_505x358.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Stealth,['Hatchback'],"{'Hatchback': {'R/T Coupe 2D': {'Horsepower': '222 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'ES Coupe 2D': {'Horsepower': '222 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '164 @ 5500 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'R/T Turbo Coupe 2D': {'Horsepower': '300 @ 6000 rpm HP', 'Engine': 'V6, Turbo, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Stealth-FrontSide_DOSTL931_505x306.jpg?interpolation=high-quality&downsize=391:*'}
1993,Dodge,Viper,['Convertible'],"{'Convertible': {'RT/10 Roadster 2D': {'Horsepower': '400 @ 4600 rpm HP', 'Engine': 'V10, 8.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 2'}}}",{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Dodge-Viper-FrontSide_DOVIP931_505x376.jpg?interpolation=high-quality&downsize=391:*'}
1993,Eagle,Summit,"['Sedan', 'Coupe', 'Wagon']","{'Sedan': {'ES Sedan 4D': {'Horsepower': '113 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'DL Sedan 4D': {'Horsepower': '92 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'DL Wagon 3D': {'Horsepower': '113 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, 'AWD Wagon 3D': {'Horsepower': '113 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'LX Wagon 3D': {'Horsepower': '136 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'ES Coupe 2D': {'Horsepower': '92 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'DL Coupe 2D': {'Horsepower': '92 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Eagle-Summit-FrontSide_EASUMESSED921_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Eagle-Summit-FrontSide_EASUMAWDWAG921_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}"
1993,Eagle,Talon,['Hatchback'],"{'Hatchback': {'TSi AWD Coupe 2D': {'Horsepower': '195 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'ES Coupe 2D': {'Horsepower': '135 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'TSi Coupe 2D': {'Horsepower': '195 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'DL Coupe 2D': {'Horsepower': '92 @ 5000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Eagle-Talon-FrontSide_EATALTSI921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Eagle,Vision,['Sedan'],"{'Sedan': {'ESi Sedan 4D': {'Horsepower': '153 @ 5300 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'TSi Sedan 4D': {'Horsepower': '214 @ 5800 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Eagle-Vision-FrontSide_EAVIS931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Aerostar Cargo,['Van/Minivan'],"{'Van/Minivan': {'Extended Minivan': {'Horsepower': '135 @ 4600 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}, 'Minivan': {'Horsepower': '135 @ 4600 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1993,Ford,Aerostar Passenger,['Van/Minivan'],"{'Van/Minivan': {'Extended Minivan': {'Horsepower': '135 @ 4600 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}, 'Minivan': {'Horsepower': '135 @ 4600 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Aerostar%20Passenger-FrontSide_FTARO921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Bronco,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '200 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Bronco-FrontSide_FTBRC921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Club Wagon,['Van/Minivan'],"{'Van/Minivan': {'Base Van': {'Horsepower': '185 @ 3800 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 12'}, 'Super Van': {'Horsepower': '200 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 15'}, 'HD Van': {'Horsepower': '200 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 15'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Club%20Wagon-RearSide_FTCWG923_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Crown Victoria,['Sedan'],"{'Sedan': {'LX Sedan 4D': {'Horsepower': '190 @ 4200 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}, 'Sedan 4D': {'Horsepower': '190 @ 4200 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Crown%20Victoria-FrontSide_FOVICLX921_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Econoline E150 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '185 @ 3800 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Econoline%20E150%20Cargo-Front_FTECO941_375x197.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Econoline E250 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Extended Van': {'Horsepower': '200 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 2'}, 'Van': {'Horsepower': '150 @ 3400 rpm HP', 'Engine': '6-Cyl, 4.9 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Econoline%20E250%20Cargo-Front_FTECO941_375x197.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Econoline E350 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Extended Van': {'Horsepower': '200 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter'}, 'Van': {'Horsepower': '200 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Econoline%20E350%20Cargo-Front_FTECO941_375x197.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Escort,"['Hatchback', 'Sedan', 'Wagon']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '88 @ 4400 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'LX-E Sedan 4D': {'Horsepower': '127 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'LX Wagon 4D': {'Horsepower': '88 @ 4400 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'LX Hatchback 2D': {'Horsepower': '88 @ 4400 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Hatchback 2D': {'Horsepower': '88 @ 4400 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'LX Hatchback 4D': {'Horsepower': '88 @ 4400 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'GT Hatchback 2D': {'Horsepower': '127 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Escort-FrontSide_FOESCLXESED921_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Escort-FrontSide_FOESCLXWAG911_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Escort-FrontSide_FOESCGT911_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1993,Ford,Explorer,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '160 @ 4500 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 4'}, 'Sport Utility 4D': {'Horsepower': '160 @ 4500 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Explorer-Side_FTEXP4D932_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,F150 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '145 @ 3400 rpm HP', 'Engine': '6-Cyl, 4.9 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}, 'Lightning Short Bed': {'Horsepower': '200 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '145 @ 3400 rpm HP', 'Engine': '6-Cyl, 4.9 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-F150%20Regular%20Cab-FrontSide_FTF150931_640x480.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,F150 Super Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '185 @ 3800 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '185 @ 3800 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-F150%20Super%20Cab-Side_FTPUE922_505x365.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,F250 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '200 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-F250%20Regular%20Cab-FrontSide_FTF250R931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,F250 Super Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 460/7.5 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-F250%20Super%20Cab-FrontSide_FTF250X931_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,F350 Crew Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '190 @ 3000 rpm HP', 'Engine': 'V8, Turbo Diesel, 7.3L', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1993,Ford,F350 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '190 @ 3000 rpm HP', 'Engine': 'V8, Turbo Diesel, 7.3L', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-F350%20Regular%20Cab-FrontSide_FTPUR933_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,F350 Super Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '230 @ 3600 rpm HP', 'Engine': 'V8, 460/7.5 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-F350%20Super%20Cab-Side_FTPUE922_505x365.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Festiva,['Hatchback'],"{'Hatchback': {'L Hatchback 2D': {'Horsepower': '63 @ 5000 rpm HP', 'Engine': '4-Cyl, 1.3 Liter', 'Combined Fuel Economy': '33 MPG', 'Seating': 'Seats 4'}, 'GL Hatchback 2D': {'Horsepower': '63 @ 5000 rpm HP', 'Engine': '4-Cyl, 1.3 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 4'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Festiva-FrontSide_FOFES921_505x366.jpg?interpolation=high-quality&downsize=391:*'}
1993,Ford,Mustang,"['Coupe', 'Convertible']","{'Convertible': {'LX Convertible 2D': {'Horsepower': '105 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}, 'LX 5.0 Liter Convertible 2D': {'Horsepower': '205 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'GT Convertible 2D': {'Horsepower': '205 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'LX Coupe 2D': {'Horsepower': '105 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}, 'LX 5.0 Liter Hatchback 2D': {'Horsepower': '205 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'GT Hatchback 2D': {'Horsepower': '205 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'LX Hatchback 2D': {'Horsepower': '105 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}, 'LX 5.0 Liter Coupe 2D': {'Horsepower': '205 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Cobra Hatchback 2D': {'Horsepower': '235 @ 4600 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 0'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Mustang-RearSide_FOMUSGTCNV928_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1993/1993-Ford-Mustang-Front_FOMUSCPE941_376x219.jpg?interpolation=high-quality&downsize=391:*'}"
